load,temp,hum,wind,hour,dow,holiday
1084.5080351197957,15.051425781414471,53.65925323854313,4.999525697414501,8,6,0
1149.5292989660754,15.606712571474361,68.27193295911503,5.622504312941235,9,6,0
1164.488254743915,18.962601972689264,64.3158565035486,5.636960808402543,10,6,0
1117.944008557677,12.072648996327455,48.367569838635575,5.994281204014611,11,6,0
1242.6352642896798,13.504985279151102,45.15358313551478,5.633141754890406,12,6,0
1161.0842486693898,14.856295248463416,57.307287226131635,5.708668509496478,13,6,0
1059.2571423718825,11.062849400622223,55.282734776585656,5.840763214120955,14,6,0
1127.9354013489854,13.299232868103308,53.519677470109066,6.166953715273415,15,6,0
1019.3356704800975,15.333753063710466,42.86816536431447,5.778456135976869,16,6,0
1079.108123844629,12.87151470767293,59.425569905416026,6.919154423669358,17,6,0
1070.2202688009975,17.76762223323233,47.44917004701862,4.781767933432502,18,6,0
946.7152043200825,9.300756397284582,53.961430693775895,5.67336592824004,19,6,0
1016.1670830443687,17.194720482228124,56.055934877062214,4.960960216151371,20,6,0
975.2148594784975,15.802840468535278,65.14926045255972,4.068255355572222,21,6,0
989.6888578196099,12.105676171407634,60.38987064680965,4.3284402599193,22,6,0
1045.4619419437056,11.031814730472572,64.43875106690525,3.504315735373328,23,6,0
948.4589107352624,7.5570716992791205,64.4086259987716,4.041323387623032,0,0,0
940.7063742019707,11.405274248031036,60.919248958315876,4.1085581024961675,1,0,0
958.1110899636666,16.925209606632833,56.94655678380973,4.175061268855206,2,0,0
991.0392405453603,13.608303444887145,69.75839567381782,4.235304540227054,3,0,0
1060.438709054096,17.258384876408485,62.93540016560004,5.50835147563329,4,0,0
1114.9839175527998,11.902711267941683,71.46852728987074,5.137671855687754,5,0,0
1144.4245360469233,15.876525841451796,69.51957605482454,5.518963442144621,6,0,0
1201.5673922238752,11.59559507659148,67.85812049155217,5.6751404315658025,7,0,0
1185.556576110919,10.844250029984863,59.93833713481962,5.7860857464522,8,0,0
1275.8165358997257,13.412478210589805,67.9981156932338,5.684485488585759,9,0,0
1200.56524534748,11.73184579300759,62.60982133905718,6.690658287003414,10,0,0
1352.2897235786845,9.09116499976013,51.731956796144516,7.101050419770919,11,0,0
1241.8236926066934,13.165574123323214,65.54848253356927,6.723949737489625,12,0,0
1154.2224766560996,14.024711915728195,52.04379751020162,5.993612772830328,13,0,0
1123.3813801298857,17.503369607899508,44.788707730711344,5.908106161583624,14,0,0
1175.675151047016,16.501599581463076,46.612743778842955,6.394137828473403,15,0,0
1111.607052347126,17.34390159774904,42.45833007399303,5.353235147861175,16,0,0
1128.3599147797297,15.83803462220987,57.07949337513313,6.441863969789022,17,0,0
1086.9853800819842,14.667691211507968,56.62641601524219,5.809924831135159,18,0,0
1033.2019690957013,9.975909707178353,56.461445862366546,5.077657063001122,19,0,0
972.7505548772347,14.105253200300169,57.552749277132335,5.140952330111096,20,0,0
923.8628697497526,15.43891081000813,63.426315492654865,5.078808916478485,21,0,1
969.1694418906998,18.013736892925685,58.55406308498124,4.303877053186936,22,0,0
1034.17692687375,15.693182935741834,64.47285500592781,4.778235343773294,23,0,0
1009.9415266088232,17.348362582683617,60.73479773412202,4.63641456207908,0,1,0
952.3401817782801,10.524114279336793,66.13500313966867,4.12973288208007,1,1,0
1045.1599791319375,12.633751459452467,70.79024563183155,4.2798127495167115,2,1,0
1082.6479399737145,14.893953576898417,54.189782180964954,4.712661386072268,3,1,0
1049.2527481539028,17.081657323367917,66.89866174000035,4.421585647555587,4,1,0
1132.3285800905307,13.156011849710653,70.54257691217231,4.383734964009877,5,1,0
1157.7486960809845,13.33725917038211,68.38824528919686,5.197581808778508,6,1,0
1124.8117655128244,15.638917954608687,64.97397038258768,5.106729632714773,7,1,0
1222.0267058975621,10.192785275755254,68.14871992616928,6.617409933834602,8,1,0
1247.8672652863213,18.385512862724774,59.27683344538676,5.619654759210146,9,1,0
1282.0783071490032,10.918793129120196,54.12642855297643,6.159705203556995,10,1,0
1280.5241580699342,7.79333607573055,63.55928624291521,5.668785772875329,11,1,0
1150.6240611761448,13.572209056368997,60.418987243644004,6.891117696828867,12,1,0
1156.563618574646,18.63028857239911,50.102008610112534,5.885936883792792,13,1,0
1206.4561194599664,15.28717704447315,51.116667385571894,5.310022861093087,14,1,1
1178.4231675992623,15.773995228061871,54.63445213693734,6.182886107439741,15,1,0
1147.122688405285,13.637787592579311,50.2229560154798,5.861772245194646,16,1,0
1281.3017587795084,13.049405285128996,52.93339682105537,6.188240386781916,17,1,0
1085.2995238591623,8.864717907774125,53.60200834973001,5.337155447965596,18,1,0
1084.4940243099845,6.714196254426675,51.1681969029106,5.271461232961627,19,1,0
1051.1216861740295,14.074081830670417,57.376659781275116,4.246303970297224,20,1,0
1017.9869352439247,17.41582296484757,52.35988655844991,5.1831103391470785,21,1,0
959.0499311179954,14.503487845707859,61.73540573748363,4.548994736604061,22,1,0
1010.1584793854199,15.334797448340991,61.98905600647416,4.198953330119699,23,1,0
939.0156496788645,18.208064430275808,62.99065322646572,3.8853545265590554,0,2,0
978.8089158462964,14.436126067709562,60.668566554557586,4.119912857586472,1,2,0
985.8971024489928,13.074774729995301,69.19815607079056,4.942148065642027,2,2,0
1038.8240114534876,10.980080932647496,69.78814768813014,4.302572344619452,3,2,0
1178.2561720392268,19.495209161986033,65.79903330739512,5.3717468084891955,4,2,0
998.134758039949,15.001131742439823,61.733282112207384,4.414850571274481,5,2,0
1153.8368176352328,10.583601001210663,60.55345011574643,4.455934640348669,6,2,0
1063.8947104581646,9.893821705279233,65.96558706351753,6.292070748479093,7,2,0
1141.0534223864615,17.159435268551494,66.73544842924089,5.220610299433946,8,2,0
1232.7913564637402,10.28083920063182,72.06525328293182,5.900656210043542,9,2,0
1187.722091420603,18.94758779110799,60.01019162765654,5.797849225994942,10,2,0
1128.6618714189856,5.109618786368065,49.51352545357518,6.154976587042811,11,2,0
1136.6588709192042,17.639715463984764,54.17115377272666,6.025699587450364,12,2,0
1188.6240342481346,14.825537834652112,59.354578590720415,6.504394668363423,13,2,0
1093.721742811483,13.713561042105535,48.04616219149911,5.217252691266706,14,2,0
1111.5149646552668,12.824327684435756,55.997521587156555,6.183224625727768,15,2,0
1070.1077186022171,19.015818600466403,50.881407947001044,5.70639907070266,16,2,0
1001.124953772784,15.457732547147568,53.51676655930291,4.82057707108121,17,2,0
1107.655245186941,10.619872918292455,60.518454372116466,5.149262997432938,18,2,0
1001.8621514153873,8.165682509340597,43.57772845184327,4.415577972852908,19,2,0
843.4482536837911,13.84723351236911,59.27956068290928,4.163385896341993,20,2,0
934.9447430161721,13.305058834503892,56.71109909916634,4.547049016041559,21,2,0
880.9386455633651,8.741599355504606,55.018131480322694,5.1108067418964165,22,2,0
953.1466168352404,13.127954997661778,61.85637110391699,4.417363561390508,23,2,0
875.5378546065572,11.565264658962626,73.24911010179967,4.649689127610028,0,3,0
921.7048771561933,13.307872628416243,73.57697580065262,4.299027937106209,1,3,0
971.5851909035049,15.45070800862203,58.53628746003812,5.292521816719395,2,3,0
1013.6619959052955,17.743702654754124,65.74629776976876,5.48866425340011,3,3,0
937.7211661458348,15.985476452293918,74.71168679602079,4.525001060949724,4,3,0
1009.6505387189616,11.087424520292203,69.60892082438622,5.253023185869187,5,3,0
1030.41546259471,14.351430482273305,68.68575891951761,5.052999536151249,6,3,0
1046.3611299823815,13.426945689303773,59.39431973235208,5.514297676271781,7,3,0
1187.3750109905159,9.234177596648543,61.47557602063681,6.561156929174949,8,3,0
1133.0974814034623,14.418203860635188,56.02436657625754,5.526952530564324,9,3,0
1056.1177644516017,18.786464480263774,51.96937846250164,5.33877236834593,10,3,0
1163.3421889578972,13.30667015659011,51.35176579447974,5.422888435584028,11,3,0
1213.7744194402085,8.419786103568176,50.565255826726265,5.8022662156821685,12,3,0
1141.9485175765299,13.286084879612469,49.29218675358523,7.855579336735536,13,3,0
990.4866070591708,9.547087921365694,47.24949162370323,6.668262805432885,14,3,0
1013.3239070411903,15.771987623028926,55.506784067240105,4.411283495805126,15,3,0
1068.7405457864882,14.748713597344548,45.467063356724275,5.714148468819058,16,3,0
936.7023766845672,12.654336920886735,57.41328224762679,5.27222720877995,17,3,0
961.9364984357824,12.166523685855736,48.80429499315145,5.907374906610715,18,3,0
949.182318599836,12.51626392728648,54.96004128743918,4.628021227737015,19,3,0
839.7291313104346,13.170741614094455,57.15275517486242,4.481781056628067,20,3,0
865.1892952359627,10.82216531982796,52.69538758460894,4.4796237455815495,21,3,0
695.7671675655334,8.968564351109869,58.12358132205242,4.171784910020875,22,3,0
804.4511684370949,16.540874605561516,59.84482510383076,4.586824715329884,23,3,0
849.1062446710639,11.961529972076686,66.65645895009621,3.832724432346733,0,4,0
813.1285929759887,13.611818318515867,66.25802345478513,4.762676011102237,1,4,0
977.6157630469344,13.959491935926486,64.79786839625969,4.11246628551846,2,4,0
850.1856671270831,14.062665573403212,70.19078774314445,5.198246241257758,3,4,0
928.7848807372832,9.568109174376653,71.69529603382374,4.421475435112394,4,4,0
987.7674326536046,8.055002686093829,78.96786460601433,5.524899682128527,5,4,0
1082.9534233010045,11.309406606215724,69.11645789938324,5.164271009055843,6,4,0
965.8996657621976,14.255580768171054,67.28599374535808,6.032524386704838,7,4,0
1117.927031592094,10.877559552832682,67.34495328443191,4.511590667606153,8,4,0
1076.0883697682546,11.989609075820546,58.068383498112745,5.456130998660641,9,4,0
1034.9341546667076,19.42923036077653,51.60841784773159,6.516014153297753,10,4,0
1107.5757582105878,7.504032452289975,56.07994525286334,5.88196804773119,11,4,0
1086.8664777577287,10.768169114332741,60.56624010384673,5.149371278342743,12,4,0
1031.8350941749704,18.716051314949773,59.265512663969076,5.629395777746417,13,4,0
1043.7849220159371,12.885412115826856,42.063216705348,6.123643930328944,14,4,0
994.4706569826479,10.894222676938254,53.73490110261945,5.4423030616589925,15,4,0
989.6712775215582,16.51145598874537,39.07879437268777,6.312577072132182,16,4,0
986.2278266230553,13.163812637703044,52.57826156086154,6.129257072039303,17,4,0
1002.5487507181199,11.946169263561632,53.220970945579495,5.74807076966958,18,4,0
834.5576318697293,13.561175383741418,44.14414784110692,5.732943057644897,19,4,0
981.2454998352541,11.002717365531629,59.797270483526574,4.742409735623801,20,4,0
761.6211862816604,9.917546836796532,65.90378419502758,5.508928500657781,21,4,0
843.86102605742,12.622206518680597,59.45163249207847,5.055453403630615,22,4,0
881.2802054145694,9.922984745437043,63.0645436634174,4.196613719273654,23,4,0
874.5628031704513,12.981034936703251,72.18983640097653,3.186773904983908,0,5,0
845.7531954902612,14.005155134565918,61.270585731434394,3.077682036736348,1,5,0
889.554839877884,15.494098289918458,63.03447247788017,5.012473308111554,2,5,0
903.603621756653,16.311674430337213,65.3985787802519,3.959834784294104,3,5,0
930.4711901131978,11.703673586925653,70.1826261397289,4.539348987438697,4,5,0
1035.4468094758217,14.412111603297513,69.88972043461378,5.456063690961393,5,5,0
1043.049784835289,14.384423878988583,66.00937424250243,4.76433270972969,6,5,0
1019.9148698112565,13.883296525546543,65.73354995402764,6.803874173104456,7,5,0
1124.1565335398261,11.454450063424138,62.505119057378195,5.8507751269480135,8,5,0
1112.8677497585034,9.80161386111539,60.35639525452392,6.586805561232945,9,5,0
1149.0718301994204,14.384813055601773,56.39335855151619,6.453145186795633,10,5,0
1142.8354750004262,7.751210882985802,53.838257019096595,4.713906453395422,11,5,0
1064.7792862689685,12.061272547897108,45.20102543931996,6.372227551773129,12,5,0
1065.5489071367554,5.196891173172766,51.97937862623575,5.974821678464841,13,5,0
1111.7290258629698,8.84157142664435,41.682243622919074,5.900617284180185,14,5,0
1080.6396162153917,10.212372463665558,54.15729929368921,5.835059282984396,15,5,0
1021.6048277230847,16.126943593475985,47.20319516110027,6.2594079512638,16,5,0
999.8632078950676,14.894092848275776,49.68531089311699,6.4093913697179055,17,5,0
1030.1759597728478,11.160963644507959,49.35812621733646,4.81815279094636,18,5,0
912.0290776248012,15.003877122494304,51.54347911194354,5.256174196250651,19,5,0
949.1645935897681,15.471637792016459,61.11391384585167,5.700962082028755,20,5,0
898.3278310868787,12.319776648821797,50.42712262893651,4.661661196534769,21,5,0
891.7106506624392,8.641640184276092,51.6474495353785,4.619128570625593,22,5,0
959.8140052433381,12.16404224418999,62.95640592185234,4.369695062061116,23,5,0
956.5924662557347,12.487107654441937,62.31485676734535,5.0573852216564035,0,6,0
974.0984328307969,9.076428534734816,68.70036550859409,4.635232170718861,1,6,0
1023.4223167059275,13.86794006857738,72.12274596470117,5.552948225825984,2,6,0
989.0679206894212,13.59924438414847,64.06378001702198,5.637165827726793,3,6,0
1055.2995587603593,14.08794720486636,73.014159834498,4.886479181798292,4,6,0
1040.1339606741617,13.582599836712927,64.60792377870384,5.36791352756482,5,6,0
1105.423739105829,14.928372250262068,69.14870157359437,6.440291270627958,6,6,0
1113.3212612756217,12.193872824279016,61.05138339334636,5.015842261078869,7,6,0
1150.4601410194668,13.33022715986057,65.86367901808853,6.112606992539639,8,6,0
1194.7726205306337,11.524667085322854,62.71100890681754,6.233346555707018,9,6,0
1136.018823435394,10.95740756556042,54.72131840987847,5.793651092305814,10,6,0
1285.3732289178581,16.71867255672673,50.84839900472872,5.792676176212829,11,6,0
1126.1350022792406,6.565637193114392,58.958937534442974,5.878395260752316,12,6,0
1103.7695393456024,15.320244083240302,50.83275183473382,6.334113159685477,13,6,0
1203.811250801347,10.821363495944922,56.52029504516712,6.668333848239795,14,6,0
1161.7712558381775,10.425894787867607,47.68753505102872,6.217266135500276,15,6,0
1126.3531431920248,13.453766167108201,56.513683059922116,5.103165892058785,16,6,0
1098.245553392237,8.193230471162597,45.54041101175945,6.33963376961902,17,6,0
1038.749509203264,10.207016888457296,58.58790716865225,6.010677242153146,18,6,0
969.9549211832818,10.10069516720133,53.63590730397494,5.094722088882853,19,6,0
998.8537733396875,11.97694854458034,56.79602347171169,4.672761672322208,20,6,0
947.7799335364508,10.221760680585984,52.16448162135085,4.31127651555882,21,6,0
1024.400967409858,17.43056144504095,63.410110061744916,5.054806672968349,22,6,0
970.3254674014352,18.011287801379723,66.17918495058831,3.321361669849588,23,6,0
946.5064009170999,6.54729177169631,63.17208109841593,4.549435118747979,0,0,0
989.3737229252305,14.239275770167954,56.232268941870714,4.0353875314451635,1,0,0
1050.280092926008,15.175334520492376,62.9732169364278,4.660090872660471,2,0,0
1030.6870999141038,14.221337592862945,64.0280929928881,3.0546770541218136,3,0,0
1050.22319931629,10.611080527467381,72.24397970588068,4.113330969798273,4,0,0
1137.1479435828817,11.846174583523679,67.3924795157007,4.877837736554753,5,0,0
1169.8724162776875,10.32667881470756,66.54777703754252,4.958017205736604,6,0,0
1161.8919779114858,11.303753443969873,64.40439066200827,5.9659188083222485,7,0,0
1188.382276232482,8.927694462794134,72.54941162124175,5.883651510050403,8,0,0
1241.7668298184356,12.206268351763491,63.04215511557622,6.814790785235973,9,0,0
1168.4151495810886,8.035276210723506,61.22466753082561,6.188517078245606,10,0,0
1172.9261227420577,11.93632547360326,54.54350815427744,5.657849091105246,11,0,0
1201.632914761493,8.784033127891355,55.057551328922116,6.611673274235041,12,0,0
1213.4195397215358,13.143277610297824,48.2193073845996,5.751357988685855,13,0,0
1219.4796561998303,10.477621446233227,53.17876362179507,5.671607553113578,14,0,0
1252.3243319100086,13.38067405480379,44.671735810286954,5.848820538751792,15,0,0
1192.6648692774813,15.746729359946812,53.72388360982186,6.541646889846231,16,0,0
1111.6613536444975,17.263383431966236,46.60759742283983,6.1122320205572365,17,0,0
1089.3677599282958,4.904085594090336,55.966138446037334,5.924153481854576,18,0,0
1013.7086872100649,9.978575109302236,62.300519277094466,6.197779175863408,19,0,0
1041.152981780146,11.564958485202775,54.80254532549387,5.498089333265555,20,0,0
1012.1573417669892,13.848260796712637,63.742680299287365,4.151139958780023,21,0,0
1034.6127930156083,7.50927575711815,63.521278892018,4.7867994944702925,22,0,0
976.9737361079115,9.507125283748177,55.19563409335355,5.072631466142513,23,0,0
1052.1790697149563,12.83753865680946,65.3488942736346,3.240887462183272,0,1,0
1118.2355672883039,12.694197631797676,69.40823943032035,4.253367294486721,1,1,0
